player_id,code,slug_used,competition_path,profile_url,first_name,last_name,height_cm,position,nationality,born,club_code,club_name,fetch_status
P002807,002807,edvinas-seskus,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/edvinas-seskus/profile/002807/,EDVINAS,SESKUS,196,Guard,Lithuania,1995-03-10T00:00:00,LIE,Lietuvos Rytas Vilnius,ok
P009030,009030,ramon-sessions,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ramon-sessions/profile/009030/,RAMON,SESSIONS,191,Guard,United States of America,1986-04-11T00:00:00,TEL,Maccabi FOX Tel Aviv,ok
P011980,011980,nathan-sestina,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nathan-sestina/profile/011980/,NATHAN,SESTINA,203,Forward,United States of America,1997-05-12T00:00:00,MIL,EA7 Emporio Armani Milan,ok
P001885,001885,lukasz-seweryn,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/lukasz-seweryn/profile/001885/,LUKASZ,SEWERYN,196,Forward,Poland,1982-10-26T00:00:00,SOP,Asseco Prokom Gdynia,ok
P012612,012612,enzo-shahrvin,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/enzo-shahrvin/profile/012612/,ENZO,SHAHRVIN,201,Center,France,2003-02-13T00:00:00,PRS,Paris Basketball,ok
P000668,000668,mustafa-shakur,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mustafa-shakur/profile/000668/,MUSTAFA,SHAKUR,191,Guard,United States of America,1984-08-18T00:00:00,KLA,Neptunas Klaipeda,ok
P005165,005165,ping-shang,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ping-shang/profile/005165/,PING,SHANG,205,Forward,China,1984-12-23T00:00:00,PAN,Panathinaikos Athens,ok
P010653,010653,vladislav-sharapov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/vladislav-sharapov/profile/010653/,VLADISLAV,SHARAPOV,203,Forward,Russian Federation,1999-11-17T00:00:00,KHI,Khimki Moscow Region,ok
PAOU,AOU,derrick-sharp,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/derrick-sharp/profile/AOU/,DERRICK,SHARP,183,Guard,Israel,1971-10-05T00:00:00,TEL,Maccabi Electra Tel Aviv,ok
P010771,010771,alexander-shashkov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/alexander-shashkov/profile/010771/,ALEXANDER,SHASHKOV,210,Forward,Russian Federation,2000-02-26T00:00:00,CSK,CSKA Moscow,ok
PCUG,CUG,joseph-casey-shaw,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/joseph-casey-shaw/profile/CUG/,CASEY,SHAW,208,Center,United States of America,1975-07-20T00:00:00,MIL,AJ Milano,ok
P011202,011202,marial-shayok,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marial-shayok/profile/011202/,MARIAL,SHAYOK,196,Guard,Canada,1995-07-26T00:00:00,TEL,Maccabi Playtika Tel Aviv,ok
PKLN,KLN,maxim-sheleketo,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/maxim-sheleketo/profile/KLN/,MAKSIM,SHELEKETO,205,Forward,Russian Federation,1987-01-04T00:00:00,KHI,Khimki Moscow Region,ok
P001133,001133,tornike-shengelia,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tornike-shengelia/profile/001133/,TORNIKE,SHENGELIA,206,Center,Georgia,1991-10-05T00:00:00,BAR,FC Barcelona,ok
P001386,001386,giorgi-shermadini,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/giorgi-shermadini/profile/001386/,GIORGI,SHERMADINI,217,Center,Georgia,1989-04-02T00:00:00,MAL,Unicaja Malaga,ok
P006713,006713,konstantin-shevchuk,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/konstantin-shevchuk/profile/006713/,KONSTANTIN,SHEVCHUK,190,Guard,Russian Federation,2000-01-11T00:00:00,DYR,Zenit St Petersburg,ok
P007831,007831,shavon-shields,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/shavon-shields/profile/007831/,SHAVON,SHIELDS,201,Forward,Denmark,1994-06-05T00:00:00,MIL,EA7 Emporio Armani Milan,ok
P002973,002973,joshua-shipp,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/joshua-shipp/profile/002973/,JOSHUA,SHIPP,196,Forward,United States of America,1986-02-14T00:00:00,IST,Anadolu Efes Istanbul,ok
PBUA,BUA,paul-shirley,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/paul-shirley/profile/BUA/,PAUL,SHIRLEY,208,Center,United States of America,1977-12-23T00:00:00,MAL,Unicaja,ok
P012608,012608,tj-shorts,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tj-shorts/profile/012608/,TJ,SHORTS,175,Guard,United States of America,1997-10-15T00:00:00,PAN,Panathinaikos AKTOR Athens,ok
PLKZ,LKZ,grigory-shukhovtcov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/grigory-shukhovtcov/profile/LKZ/,GRIGORY,SHUKHOVTCOV,211,Center,Russian Federation,1983-06-10T00:00:00,TIV,Lokomotiv Kuban Krasnodar,ok
P003437,003437,jamal-shuler,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jamal-shuler/profile/003437/,JAMAL,SHULER,191,Guard,United States of America,1986-01-11T00:00:00,NAN,SLUC Nancy,ok
PKNH,KNH,preston-shumpert,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/preston-shumpert/profile/KNH/,PRESTON,SHUMPERT,198,Forward,United States of America,1979-08-20T00:00:00,GAL,Galatasaray Medical Park,ok
PKVZ,KVZ,alexey-shved,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/alexey-shved/profile/KVZ/,ALEXEY,SHVED,198,Guard,Russian Federation,1988-12-16T00:00:00,CSK,CSKA Moscow,ok
P006589,006589,luke-sikma,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/luke-sikma/profile/006589/,LUKE,SIKMA,203,Forward,United States of America,1989-07-30T00:00:00,OLY,Olympiacos Piraeus,ok
P001211,001211,slawomir-sikora,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/slawomir-sikora/profile/001211/,SLAWOMIR,SIKORA,193,Guard,Poland,1986-04-02T00:00:00,SOP,Asseco Prokom Gdynia,ok
P002007,002007,arvydas-siksnius,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/arvydas-siksnius/profile/002007/,ARVYDAS,SIKSNIUS,196,Guard,Lithuania,1987-10-10T00:00:00,LIE,Lietuvos Rytas Vilnius,ok
P014220,014220,chris-silva,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/chris-silva/profile/014220/,CHRIS,SILVA,203,Center,Gabon,1996-09-19T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
P005618,005618,borisa-simanic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/borisa-simanic/profile/005618/,BORISA,SIMANIC,209,Forward,Serbia,1998-03-20T00:00:00,RED,Crvena Zvezda mts Belgrade,ok
P005596,005596,yankuba-sima,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/yankuba-sima/profile/005596/,YANKUBA,SIMA,209,Center,Spain,1996-07-28T00:00:00,PAM,Valencia Basket,ok
P001129,001129,jose-simeon,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jose-simeon/profile/001129/,JOSE,SIMEON,184,Guard,Spain,1991-03-19T00:00:00,PAM,Power Electronics Valencia,ok
P005163,005163,cedric-simmons,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/cedric-simmons/profile/005163/,CEDRIC,SIMMONS,206,Center,United States of America,1986-11-03T00:00:00,OLY,Olympiacos Piraeus,ok
PLOL,LOL,chester-simmons,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/chester-simmons/profile/LOL/,TRE,SIMMONS,195,Forward,United States of America,1982-07-24T00:00:00,TEL,Maccabi Electra,ok
P014152,014152,kobi-simmons,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/kobi-simmons/profile/014152/,KOBI,SIMMONS,192,Guard,United States of America,1997-07-04T00:00:00,BAS,Kosner Baskonia Vitoria-Gasteiz,ok
PCPR,CPR,krunoslav-simon,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/krunoslav-simon/profile/CPR/,KRUNOSLAV,SIMON,197,Guard,Croatia,1985-06-24T00:00:00,IST,Anadolu Efes Istanbul,ok
PLRU,LRU,marko-simonovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marko-simonovic/profile/LRU/,MARKO,SIMONOVIC,0,,Serbia,1986-05-30T00:00:00,RED,Crvena Zvezda Meridianbet Belgrade,ok
P012711,012711,marko-simonovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marko-simonovic/profile/012711/,MARKO,SIMONOVIC,213,Center,Montenegro,1999-10-15T00:00:00,RED,Crvena Zvezda Meridianbet Belgrade,ok
P007765,007765,diamon-simpson,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/diamon-simpson/profile/007765/,DIAMON,SIMPSON,203,Forward,United States of America,1987-09-08T00:00:00,TEL,Maccabi FOX Tel Aviv,ok
P002455,002455,courtney-sims,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/courtney-sims/profile/002455/,COURTNEY,SIMS,211,Center,United States of America,1983-10-21T00:00:00,CSK,CSKA Moscow,ok
PCRM,CRM,nedzad-sinanovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nedzad-sinanovic/profile/CRM/,NEDZAD,SINANOVIC,222,Center,Bosnia and Herzegovina,1983-01-29T00:00:00,MAL,Unicaja Malaga,ok
P003822,003822,kyle-singler,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/kyle-singler/profile/003822/,KYLE,SINGLER,203,Forward,United States of America,1988-05-04T00:00:00,MAD,Real Madrid,ok
P002079,002079,sean-singletary,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sean-singletary/profile/002079/,SEAN,SINGLETARY,183,Guard,United States of America,1985-09-06T00:00:00,BAS,Caja Laboral,ok
P006614,006614,chris-singleton,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/chris-singleton/profile/006614/,CHRIS,SINGLETON,206,Forward,United States of America,1989-11-21T00:00:00,IST,Anadolu Efes Istanbul,ok
PTGD,TGD,james-singleton,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/james-singleton/profile/TGD/,JAMES,SINGLETON,203,Forward,United States of America,1981-07-26T00:00:00,BAS,Tau Ceramica Vitoria-Gasteiz,ok
P001271,001271,justas-sinica,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/justas-sinica/profile/001271/,JUSTAS,SINICA,203,Forward,Lithuania,1985-05-31T00:00:00,KLA,Neptunas Klaipeda,ok
P001930,001930,stefan-sinovec,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/stefan-sinovec/profile/001930/,STEFAN,SINOVEC,195,Guard,Serbia,1988-06-20T00:00:00,PAR,Partizan Belgrade,ok
P005275,005275,kenan-sipahi,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/kenan-sipahi/profile/005275/,KENAN,SIPAHI,197,Guard,Turkiye,1995-05-26T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
P003522,003522,osman-sirin,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/osman-sirin/profile/003522/,OSMAN,SIRIN,207,Forward,Turkiye,1990-09-18T00:00:00,IST,Anadolu Efes Istanbul,ok
P000924,000924,matic-sirnik,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/matic-sirnik/profile/000924/,MATIC,SIRNIK,201,Forward,Slovenia,1991-01-28T00:00:00,LJU,Union Olimpija,ok
P007029,007029,deividas-sirvydis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/deividas-sirvydis/profile/007029/,DEIVIDAS,SIRVYDIS,204,Guard,Lithuania,2000-06-10T00:00:00,ZAL,Zalgiris Kaunas,ok
PJMM,JMM,ramunas-siskauskas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ramunas-siskauskas/profile/JMM/,RAMUNAS,SISKAUSKAS,198,Forward,Lithuania,1978-09-10T00:00:00,CSK,CSKA Moscow,ok
P004571,004571,zan-mark-sisko,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/zan-mark-sisko/profile/004571/,ZAN MARK,SISKO,189,Guard,Slovenia,1997-06-29T00:00:00,MUN,FC Bayern Munich,ok
P012263,012263,yohann-sissoko,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/yohann-sissoko/profile/012263/,YOHANN,SISSOKO,194,Forward,France,2006-05-06T00:00:00,ASV,LDLC ASVEL Villeurbanne,ok
P007125,007125,peyton-siva,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/peyton-siva/profile/007125/,PEYTON,SIVA,182,Guard,United States of America,1990-10-24T00:00:00,BER,ALBA Berlin,ok
PLJT,LJT,gaios-skordilis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/gaios-skordilis/profile/LJT/,GAIOS,SKORDILIS,207,Center,Greece,1987-12-06T00:00:00,PAN,Panathinaikos Athens,ok
PLVJ,LVJ,ezequiel-skverer,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ezequiel-skverer/profile/LVJ/,EZEQUIEL,SKVERER,180,Guard,Israel,1989-02-24T00:00:00,TEL,Maccabi Elite Tel Aviv,ok
PACY,ACY,donatas-slanina,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/donatas-slanina/profile/ACY/,DONATAS,SLANINA,191,Guard,Lithuania,1977-04-23T00:00:00,SOP,Prokom Trefl Sopot,ok
P003637,003637,aj-slaughter,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/aj-slaughter/profile/003637/,AJ,SLAUGHTER,191,Guard,United States of America,1987-08-03T00:00:00,PAN,Panathinaikos Athens,ok
P000659,000659,marcus-slaughter,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marcus-slaughter/profile/000659/,MARCUS,SLAUGHTER,204,Forward,United States of America,1985-03-18T00:00:00,DAR,Darussafaka Dogus Istanbul,ok
PKQI,KQI,tamar-slay,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tamar-slay/profile/KQI/,TAMAR,SLAY,203,Forward,United States of America,1980-04-02T00:00:00,AVE,Air Avellino,ok
P011927,011927,dustin-sleva,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dustin-sleva/profile/011927/,DUSTIN,SLEVA,203,Forward,United States of America,1995-09-23T00:00:00,ZAL,Zalgiris Kaunas,ok
PBUX,BUX,andrius-slezas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/andrius-slezas/profile/BUX/,ANDRIUS,SLEZAS,,Forward,Lithuania,1975-02-04T00:00:00,LIE,Lietuvos Rytas,ok
PBWY,BWY,uros-slokar,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/uros-slokar/profile/BWY/,UROS,SLOKAR,210,Center,Slovenia,1983-05-14T00:00:00,LJU,Union Olimpija,ok
P001926,001926,kostas-sloukas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/kostas-sloukas/profile/001926/,KOSTAS,SLOUKAS,190,Guard,Greece,1990-01-15T00:00:00,PAN,Panathinaikos AKTOR Athens,ok
P011051,011051,alen-smailagic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/alen-smailagic/profile/011051/,ALEN,SMAILAGIC,206,Forward,Serbia,2000-08-18T00:00:00,VIR,Virtus Bologna,ok
PLVC,LVC,sven-smajlagic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sven-smajlagic/profile/LVC/,SVEN,SMAJLAGIC,188,Guard,Croatia,1990-06-05T00:00:00,CIB,Cibona Zagreb,ok
P012801,012801,javonte-smart,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/javonte-smart/profile/012801/,JAVONTE,SMART,193,Guard,United States of America,1999-06-03T00:00:00,RED,Crvena Zvezda Meridianbet Belgrade,ok
PCTN,CTN,charles-smith,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/charles-smith/profile/CTN/,CHARLES,SMITH,193,Forward,United States of America,1975-08-22T00:00:00,ROM,Lottomatica Roma,ok
P001274,001274,devin-smith,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/devin-smith/profile/001274/,DEVIN,SMITH,198,Forward,United States of America,1983-04-12T00:00:00,TEL,Maccabi FOX Tel Aviv,ok
P001355,001355,ja-juan-smith,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ja-juan-smith/profile/001355/,JA JUAN,SMITH,192,Guard,United States of America,1985-12-24T00:00:00,LJU,Union Olimpija,ok
P011192,011192,jaleen-smith,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jaleen-smith/profile/011192/,JALEEN,SMITH,190,Guard,United States of America,1994-11-24T00:00:00,PAR,Partizan Mozzart Bet Belgrade,ok
P005002,005002,jamar-smith,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jamar-smith/profile/005002/,JAMAR,SMITH,191,Guard,United States of America,1987-04-07T00:00:00,MAL,Unicaja Malaga,ok
P004118,004118,jerry-smith,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jerry-smith/profile/004118/,JERRY,SMITH,188,Guard,United States of America,1987-09-26T00:00:00,CTU,Mapooro Cantu,ok
P013666,013666,dennis-smith-jr,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dennis-smith-jr/profile/013666/,DENNIS,SMITH JR,190,Guard,United States of America,1997-11-25T00:00:00,MAD,Real Madrid,ok
P004918,004918,nolan-smith,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nolan-smith/profile/004918/,NOLAN ,SMITH,188,Guard,United States of America,1988-07-25T00:00:00,GAL,Galatasaray Liv Hospital Istanbul,ok
P007356,007356,russ-smith,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/russ-smith/profile/007356/,RUSS,SMITH,183,Guard,United States of America,1991-04-19T00:00:00,GAL,Galatasaray Odeabank Istanbul,ok
P002901,002901,steven-smith,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/steven-smith/profile/002901/,STEVEN,SMITH,203,Forward,United States of America,1983-04-12T00:00:00,PAN,Panathinaikos Athens,ok
P007109,007109,rolands-smits,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/rolands-smits/profile/007109/,ROLANDS,SMITS,208,Forward,Latvia,1995-06-25T00:00:00,IST,Anadolu Efes Istanbul,ok
PALC,ALC,matjaz-smodis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/matjaz-smodis/profile/ALC/,MATJAZ,SMODIS,205,Forward,Slovenia,1979-12-13T00:00:00,CSK,CSKA Moscow,ok
PKLP,KLP,igor-smygin,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/igor-smygin/profile/KLP/,IGOR,SMYGIN,198,Guard,Russian Federation,1987-04-01T00:00:00,KHI,Khimki,ok
P004176,004176,tomasz-snieg,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tomasz-snieg/profile/004176/,TOMASZ,SNIEG,190,Guard,Poland,1989-06-03T00:00:00,SOP,Asseco Prokom Gdynia,ok
PLTF,LTF,dmitry-sokolov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dmitry-sokolov/profile/LTF/,DMITRY,SOKOLOV,214,Center,Russian Federation,1985-01-21T00:00:00,KHI,Khimki Moscow Region,ok
PTFB,TFB,williams-soliman,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/williams-soliman/profile/TFB/,WILLIAMS,SOLIMAN,203,Forward,France,1980-02-15T00:00:00,ROA,Chorale Roanne,ok
PCOS,COS,willie-solomon,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/willie-solomon/profile/COS/,WILLIE,SOLOMON,187,Guard,United States of America,1978-07-20T00:00:00,ULK,Fenerbahce Ulker,ok
P004479,004479,morayoninuoluwa-soluade,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/morayoninuoluwa-soluade/profile/004479/,MO,SOLUADE,196,Guard,United Kingdom,1995-07-12T00:00:00,MAL,Unicaja Malaga,ok
PBCP,BCP,darius-songaila,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/darius-songaila/profile/BCP/,DARIUS,SONGAILA,206,,Lithuania,1978-02-14T00:00:00,ZAL,Zalgiris Kaunas,ok
P002970,002970,dogukan-sonmez,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dogukan-sonmez/profile/002970/,DOGUKAN,SONMEZ,206,Forward,Turkiye,1992-01-01T00:00:00,GAL,Galatasaray Liv Hospital Istanbul,ok
P011219,011219,roman-sorkin,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/roman-sorkin/profile/011219/,ROMAN,SORKIN,208,Forward,Israel,1996-08-11T00:00:00,TEL,Maccabi Rapyd Tel Aviv,ok
P005242,005242,edgar-sosa,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/edgar-sosa/profile/005242/,EDGAR,SOSA,190,Guard,United States of America,1988-01-15T00:00:00,SAS,Dinamo Banco di Sardegna Sassari,ok
P005955,005955,james-southerland,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/james-southerland/profile/005955/,JAMES,SOUTHERLAND,202,Forward,United States of America,1990-04-28T00:00:00,LMG,Limoges CSP,ok
P000747,000747,pape-sow,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/pape-sow/profile/000747/,PAPE,SOW,208,Center,Senegal,1981-11-22T00:00:00,BAS,Caja Laboral Vitoria,ok
P008173,008173,matteo-spagnolo,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/matteo-spagnolo/profile/008173/,MATTEO,SPAGNOLO,193,Guard,Italy,2003-01-10T00:00:00,BAS,Kosner Baskonia Vitoria-Gasteiz,ok
P002626,002626,jan-span,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jan-span/profile/002626/,JAN,SPAN,190,Guard,Slovenia,1992-11-20T00:00:00,LJU,Union Olimpija Ljubljana,ok
