season_code,player_id,team_id,two_points_attempted,three_points_attempted,two_point_event_count,three_point_event_count,field_goal_attempts_season,field_goal_attempts_event,field_goal_attempts_diff
E2016,PCPR,MIL,94,81,94.0,81.0,175,175.0,0.0
E2017,PCPR,IST,104,112,104.0,112.0,216,216.0,0.0
E2018,PCPR,IST,101,134,101.0,134.0,235,235.0,0.0
E2019,PCPR,IST,108,84,108.0,84.0,192,192.0,0.0
E2020,PCPR,IST,149,129,149.0,129.0,278,278.0,0.0
E2021,PCPR,IST,95,73,95.0,73.0,168,168.0,0.0
E2013,PLRU,RED,11,32,11.0,32.0,43,43.0,0.0
E2015,PLRU,RED,44,107,44.0,107.0,151,151.0,0.0
E2016,PLRU,RED,133,146,133.0,146.0,279,279.0,0.0
E2020,PLRU,RED,35,59,35.0,59.0,94,94.0,0.0
E2021,PLRU,RED,7,21,7.0,21.0,28,28.0,0.0
E2023,P012711,RED,20,11,20.0,11.0,31,31.0,0.0
E2016,P007765,TEL,41,0,41.0,0.0,41,41.0,0.0
E2009,P002455,CSK,3,0,3.0,0.0,3,3.0,0.0
E2009,PCRM,MAL,4,0,4.0,0.0,4,4.0,0.0
E2010,PCRM,MAL,32,0,32.0,0.0,32,32.0,0.0
E2011,PCRM,MAL,32,1,32.0,1.0,33,33.0,0.0
E2011,P003822,MAD,41,13,41.0,13.0,54,54.0,0.0
E2009,P002079,BAS,41,14,41.0,14.0,55,55.0,0.0
E2015,P006614,TIV,150,79,150.0,79.0,229,229.0,0.0
E2016,P006614,PAN,146,110,146.0,110.0,256,256.0,0.0
E2017,P006614,PAN,104,128,104.0,128.0,232,232.0,0.0
E2018,P006614,BAR,127,119,127.0,119.0,246,246.0,0.0
E2019,P006614,IST,76,82,76.0,82.0,158,158.0,0.0
E2020,P006614,IST,76,96,76.0,96.0,172,172.0,0.0
E2021,P006614,IST,68,66,68.0,66.0,134,134.0,0.0
E2022,P006614,IST,12,16,12.0,16.0,28,28.0,0.0
E2007,PTGD,BAS,14,7,14.0,7.0,21,21.0,0.0
E2009,P001271,LIE,0,17,0.0,17.0,17,17.0,0.0
E2014,P001271,KLA,10,35,10.0,35.0,45,45.0,0.0
E2009,P001930,PAR,5,1,5.0,1.0,6,6.0,0.0
E2013,P005275,ULK,18,11,18.0,11.0,29,29.0,0.0
E2014,P005275,ULK,18,26,18.0,26.0,44,44.0,0.0
E2015,P005275,KSK,33,20,33.0,20.0,53,53.0,0.0
E2020,P005275,ULK,9,6,9.0,6.0,15,15.0,0.0
E2011,P003522,IST,2,1,2.0,1.0,3,3.0,0.0
E2012,P003522,IST,0,0,0.0,0.0,0,0.0,0.0
E2008,P000924,LJU,0,0,0.0,0.0,0,0.0,0.0
E2024,P007029,ZAL,66,147,66.0,147.0,213,213.0,0.0
E2025,P007029,ZAL,34,74,34.0,74.0,108,108.0,0.0
E2007,PJMM,CSK,107,95,107.0,95.0,202,202.0,0.0
E2008,PJMM,CSK,82,66,82.0,66.0,148,148.0,0.0
E2009,PJMM,CSK,87,80,87.0,80.0,167,167.0,0.0
E2010,PJMM,CSK,22,23,22.0,23.0,45,45.0,0.0
E2011,PJMM,CSK,66,61,66.0,61.0,127,127.0,0.0
E2019,P004571,MUN,13,10,13.0,10.0,23,23.0,0.0
E2020,P004571,MUN,74,51,74.0,51.0,125,125.0,0.0
E2021,P004571,MUN,75,36,75.0,36.0,111,111.0,0.0
E2022,P004571,MUN,1,0,1.0,0.0,1,1.0,0.0
E2024,P012263,ASV,1,2,1.0,2.0,3,3.0,0.0
E2019,P007125,BER,53,73,53.0,73.0,126,126.0,0.0
E2020,P007125,BER,79,129,79.0,129.0,208,208.0,0.0
E2007,PLJT,ARI,0,0,0.0,0.0,0,0.0,0.0
E2012,PLJT,PAN,7,0,7.0,0.0,7,7.0,0.0
E2007,PLVJ,TEL,0,0,0.0,0.0,0,0.0,0.0
E2007,PACY,SOP,55,59,55.0,59.0,114,114.0,0.0
E2014,P003637,PAN,97,109,97.0,109.0,206,206.0,0.0
E2011,P000659,BAM,78,0,78.0,0.0,78,78.0,0.0
E2012,P000659,MAD,97,0,97.0,0.0,97,97.0,0.0
E2013,P000659,MAD,59,2,59.0,2.0,61,61.0,0.0
E2014,P000659,MAD,50,0,50.0,0.0,50,50.0,0.0
E2015,P000659,DAR,57,0,57.0,0.0,57,57.0,0.0
E2016,P000659,DAR,26,0,26.0,0.0,26,26.0,0.0
E2008,PKQI,AVE,68,38,68.0,38.0,106,106.0,0.0
E2025,P011927,ZAL,102,120,102.0,120.0,222,222.0,0.0
E2007,PBUX,LIE,2,13,2.0,13.0,15,15.0,0.0
E2009,PBWY,LJU,32,20,32.0,20.0,52,52.0,0.0
E2009,PBWY,SIE,2,0,2.0,0.0,2,2.0,0.0
E2009,P001926,OLY,0,1,0.0,1.0,1,1.0,0.0
E2011,P001926,OLY,32,18,32.0,18.0,50,50.0,0.0
E2012,P001926,OLY,53,51,53.0,51.0,104,104.0,0.0
E2013,P001926,OLY,75,69,75.0,69.0,144,144.0,0.0
E2014,P001926,OLY,100,52,100.0,52.0,152,152.0,0.0
E2015,P001926,ULK,69,29,69.0,29.0,98,98.0,0.0
E2016,P001926,ULK,130,70,130.0,70.0,200,200.0,0.0
E2017,P001926,ULK,158,113,158.0,113.0,271,271.0,0.0
E2018,P001926,ULK,138,107,138.0,107.0,245,245.0,0.0
E2019,P001926,ULK,112,83,112.0,83.0,195,195.0,0.0
E2020,P001926,OLY,145,141,145.0,141.0,286,286.0,0.0
E2021,P001926,OLY,168,146,168.0,146.0,314,314.0,0.0
E2022,P001926,OLY,149,117,149.0,117.0,266,266.0,0.0
E2023,P001926,PAN,132,142,132.0,142.0,274,274.0,0.0
E2024,P001926,PAN,97,142,97.0,142.0,239,239.0,0.0
E2025,P001926,PAN,138,128,138.0,128.0,266,266.0,0.0
E2022,P011051,PAR,65,43,65.0,43.0,108,108.0,0.0
E2023,P011051,PAR,81,26,81.0,26.0,107,107.0,0.0
E2024,P011051,ZAL,99,63,99.0,63.0,162,162.0,0.0
E2025,P011051,VIR,88,83,88.0,83.0,171,171.0,0.0
E2010,PLVC,CIB,0,2,0.0,2.0,2,2.0,0.0
E2023,P012801,RED,39,46,39.0,46.0,85,85.0,0.0
E2007,PCTN,MAD,78,97,78.0,97.0,175,175.0,0.0
E2008,PCTN,IST,39,63,39.0,63.0,102,102.0,0.0
E2009,PCTN,IST,68,92,68.0,92.0,160,160.0,0.0
E2010,PCTN,ROM,32,65,32.0,65.0,97,97.0,0.0
E2008,P001274,ULK,60,47,60.0,47.0,107,107.0,0.0
E2011,P001274,TEL,86,70,86.0,70.0,156,156.0,0.0
E2012,P001274,TEL,136,114,136.0,114.0,250,250.0,0.0
E2013,P001274,TEL,114,95,114.0,95.0,209,209.0,0.0
E2014,P001274,TEL,135,149,135.0,149.0,284,284.0,0.0
E2015,P001274,TEL,50,46,50.0,46.0,96,96.0,0.0
E2016,P001274,TEL,132,108,132.0,108.0,240,240.0,0.0
E2008,P001355,LJU,0,0,0.0,0.0,0,0.0,0.0
E2021,P011192,BER,131,145,131.0,145.0,276,276.0,0.0
E2022,P011192,BER,102,187,102.0,187.0,289,289.0,0.0
E2023,P011192,PAR,18,18,18.0,18.0,36,36.0,0.0
E2023,P011192,VIR,21,29,21.0,29.0,50,50.0,0.0
E2013,P005002,BAM,49,52,49.0,52.0,101,101.0,0.0
E2014,P005002,LMG,42,59,42.0,59.0,101,101.0,0.0
E2015,P005002,MAL,66,57,66.0,57.0,123,123.0,0.0
E2012,P004118,CTU,18,9,18.0,9.0,27,27.0,0.0
E2024,P013666,MAD,6,4,6.0,4.0,10,10.0,0.0
E2014,P004918,GAL,8,1,8.0,1.0,9,9.0,0.0
E2016,P007356,GAL,33,12,33.0,12.0,45,45.0,0.0
E2011,P002901,PAN,66,46,66.0,46.0,112,112.0,0.0
E2018,P007109,BAR,27,27,27.0,27.0,54,54.0,0.0
E2019,P007109,BAR,24,19,24.0,19.0,43,43.0,0.0
E2020,P007109,BAR,102,48,102.0,48.0,150,150.0,0.0
E2021,P007109,BAR,79,51,79.0,51.0,130,130.0,0.0
E2022,P007109,ZAL,151,120,151.0,120.0,271,271.0,0.0
E2023,P007109,ZAL,132,112,132.0,112.0,244,244.0,0.0
E2024,P007109,IST,93,83,93.0,83.0,176,176.0,0.0
E2025,P007109,IST,103,73,103.0,73.0,176,176.0,0.0
E2007,PALC,CSK,59,34,59.0,34.0,93,93.0,0.0
E2008,PALC,CSK,85,44,85.0,44.0,129,129.0,0.0
E2009,PALC,CSK,1,2,1.0,2.0,3,3.0,0.0
E2010,PALC,CSK,37,23,37.0,23.0,60,60.0,0.0
E2009,PKLP,KHI,0,0,0.0,0.0,0,0.0,0.0
E2012,P004176,SOP,0,0,0.0,0.0,0,0.0,0.0
E2009,PLTF,CSK,23,0,23.0,0.0,23,23.0,0.0
E2010,PLTF,CSK,43,1,43.0,1.0,44,44.0,0.0
E2011,PLTF,CSK,3,0,3.0,0.0,3,3.0,0.0
E2012,PLTF,CSK,4,0,4.0,0.0,4,4.0,0.0
E2014,PLTF,UNK,9,0,9.0,0.0,9,9.0,0.0
E2015,PLTF,KHI,15,0,15.0,0.0,15,15.0,0.0
E2017,PLTF,KHI,1,0,1.0,0.0,1,1.0,0.0
E2007,PTFB,ROA,38,3,38.0,3.0,41,41.0,0.0
E2007,PCOS,ULK,127,135,127.0,135.0,262,262.0,0.0
E2009,PCOS,ULK,10,8,10.0,8.0,18,18.0,0.0
E2014,P004479,MAL,7,9,7.0,9.0,16,16.0,0.0
E2017,P004479,MAL,12,18,12.0,18.0,30,30.0,0.0
E2011,PBCP,GAL,66,0,66.0,0.0,66,66.0,0.0
E2013,PBCP,LIE,74,0,74.0,0.0,74,74.0,0.0
E2014,PBCP,ZAL,126,0,126.0,0.0,126,126.0,0.0
E2013,P002970,GAL,3,0,3.0,0.0,3,3.0,0.0
E2021,P011219,TEL,32,10,32.0,10.0,42,42.0,0.0
E2022,P011219,TEL,148,13,148.0,13.0,161,161.0,0.0
E2023,P011219,TEL,133,32,133.0,32.0,165,165.0,0.0
E2024,P011219,TEL,227,91,227.0,91.0,318,318.0,0.0
E2025,P011219,TEL,293,91,293.0,91.0,384,384.0,0.0
E2014,P005242,SAS,58,39,58.0,39.0,97,97.0,0.0
E2014,P005955,LMG,7,13,7.0,13.0,20,20.0,0.0
E2007,P000747,SOP,16,0,16.0,0.0,16,16.0,0.0
E2008,P000747,MIL,75,3,75.0,3.0,78,78.0,0.0
E2009,P000747,SOP,44,0,44.0,0.0,44,44.0,0.0
E2010,P000747,BAS,9,0,9.0,0.0,9,9.0,0.0
E2023,P008173,BER,141,36,141.0,36.0,177,177.0,0.0
E2024,P008173,BER,192,46,192.0,46.0,238,238.0,0.0
E2025,P008173,BAS,109,41,109.0,41.0,150,150.0,0.0
E2010,P002626,LJU,2,3,2.0,3.0,5,5.0,0.0
E2007,PJUO,PAN,109,62,109.0,62.0,171,171.0,0.0
E2008,PJUO,PAN,84,55,84.0,55.0,139,139.0,0.0
E2009,PJUO,PAN,56,47,56.0,47.0,103,103.0,0.0
E2010,PJUO,OLY,112,75,112.0,75.0,187,187.0,0.0
E2011,PJUO,OLY,134,83,134.0,83.0,217,217.0,0.0
E2012,PJUO,OLY,190,165,190.0,165.0,355,355.0,0.0
E2013,PJUO,OLY,156,151,156.0,151.0,307,307.0,0.0
E2014,PJUO,OLY,129,149,129.0,149.0,278,278.0,0.0
E2015,PJUO,OLY,117,100,117.0,100.0,217,217.0,0.0
E2016,PJUO,OLY,163,168,163.0,168.0,331,331.0,0.0
E2017,PJUO,OLY,135,130,135.0,130.0,265,265.0,0.0
E2018,PJUO,OLY,99,121,99.0,121.0,220,220.0,0.0
E2019,PJUO,OLY,86,119,86.0,119.0,205,205.0,0.0
E2020,PJUO,OLY,83,120,83.0,120.0,203,203.0,0.0
E2024,P012294,OLY,0,0,0.0,0.0,0,0.0,0.0
E2007,PTGM,VIR,71,63,71.0,63.0,134,134.0,0.0
E2008,PTGM,LEM,57,58,57.0,58.0,115,115.0,0.0
E2021,P004381,UNK,31,51,31.0,51.0,82,82.0,0.0
E2007,PCBY,BAS,209,3,209.0,3.0,212,212.0,0.0
E2008,PCBY,BAS,138,1,138.0,1.0,139,139.0,0.0
E2009,PCBY,BAS,141,1,141.0,1.0,142,142.0,0.0
E2013,PKPW,GSS,11,11,11.0,11.0,22,22.0,0.0
E2013,P002506,MUN,19,77,19.0,77.0,96,96.0,0.0
E2014,P002506,MUN,6,21,6.0,21.0,27,27.0,0.0
E2015,P002506,BAM,6,44,6.0,44.0,50,50.0,0.0
E2016,P002506,BAM,2,48,2.0,48.0,50,50.0,0.0
E2017,P002506,BAM,6,80,6.0,80.0,86,86.0,0.0
E2007,PAUL,SOP,71,0,71.0,0.0,71,71.0,0.0
E2021,P011317,ULK,3,6,3.0,6.0,9,9.0,0.0
E2018,P008000,BUD,0,0,0.0,0.0,0,0.0,0.0
E2019,P009836,BAS,71,90,71.0,90.0,161,161.0,0.0
E2007,PLUK,ROM,53,61,53.0,61.0,114,114.0,0.0
E2014,PLUK,MAL,47,49,47.0,49.0,96,96.0,0.0
E2007,P000070,SOP,0,0,0.0,0.0,0,0.0,0.0
E2007,PAWI,LIE,1,0,1.0,0.0,1,1.0,0.0
E2025,P014009,PRS,123,48,123.0,48.0,171,171.0,0.0
E2011,P000564,BIL,0,0,0.0,0.0,0,0.0,0.0
E2013,PLBJ,MAL,124,2,124.0,2.0,126,126.0,0.0
E2014,PLBJ,MUN,45,3,45.0,3.0,48,48.0,0.0
E2015,PLBJ,RED,120,0,120.0,0.0,120,120.0,0.0
E2017,PLBJ,IST,190,2,190.0,2.0,192,192.0,0.0
E2019,PLBJ,ULK,20,0,20.0,0.0,20,20.0,0.0
E2019,PLBJ,RED,89,8,89.0,8.0,97,97.0,0.0
E2010,PDGX,CIB,40,42,40.0,42.0,82,82.0,0.0
E2012,PDGX,MIL,7,20,7.0,20.0,27,27.0,0.0
E2015,PDGX,SAS,24,34,24.0,34.0,58,58.0,0.0
E2014,P003934,BER,26,19,26.0,19.0,45,45.0,0.0
E2025,P013013,RED,0,0,0.0,0.0,0,0.0,0.0
E2007,P000688,VIR,2,5,2.0,5.0,7,7.0,0.0
E2016,P006668,UNK,12,37,12.0,37.0,49,49.0,0.0
E2007,PJOC,SIE,36,90,36.0,90.0,126,126.0,0.0
E2008,PJOC,SIE,37,76,37.0,76.0,113,113.0,0.0
E2009,PJOC,SIE,18,38,18.0,38.0,56,56.0,0.0
E2010,PJOC,SIE,30,38,30.0,38.0,68,68.0,0.0
E2011,PJOC,SIE,14,29,14.0,29.0,43,43.0,0.0
E2019,P007069,TEL,4,1,4.0,1.0,5,5.0,0.0
E2009,P001906,OLD,1,4,1.0,4.0,5,5.0,0.0
E2010,P001433,LIE,18,12,18.0,12.0,30,30.0,0.0
E2015,P001433,OLY,73,55,73.0,55.0,128,128.0,0.0
E2018,P001433,CAN,121,108,121.0,108.0,229,229.0,0.0
E2019,P008099,ASV,24,29,24.0,29.0,53,53.0,0.0
E2020,P008099,ASV,28,34,28.0,34.0,62,62.0,0.0
E2021,P008099,ASV,50,55,50.0,55.0,105,105.0,0.0
E2022,P008099,MCO,25,25,25.0,25.0,50,50.0,0.0
E2023,P008099,MCO,36,26,36.0,26.0,62,62.0,0.0
E2024,P008099,MCO,99,139,99.0,139.0,238,238.0,0.0
E2025,P008099,MCO,125,150,125.0,150.0,275,275.0,0.0
E2014,PLWP,CSK,2,12,2.0,12.0,14,14.0,0.0
E2013,P000046,NIK,29,28,29.0,28.0,57,57.0,0.0
E2015,P000046,BAM,77,89,77.0,89.0,166,166.0,0.0
E2016,P000046,BAM,93,85,93.0,85.0,178,178.0,0.0
E2017,P000046,OLY,82,102,82.0,102.0,184,184.0,0.0
E2018,P000046,OLY,54,61,54.0,61.0,115,115.0,0.0
E2019,P000046,CSK,52,48,52.0,48.0,100,100.0,0.0
E2020,P000046,CSK,50,48,50.0,48.0,98,98.0,0.0
E2021,P000046,ZAL,50,83,50.0,83.0,133,133.0,0.0
E2010,P002092,BAM,2,4,2.0,4.0,6,6.0,0.0
E2016,P002358,MAD,0,0,0.0,0.0,0,0.0,0.0
E2010,PJJS,MAD,45,76,45.0,76.0,121,121.0,0.0
E2011,PJJS,MAD,28,37,28.0,37.0,65,65.0,0.0
E2012,PJJS,MAD,46,50,46.0,50.0,96,96.0,0.0
E2013,PJJS,MAL,40,83,40.0,83.0,123,123.0,0.0
E2014,PJJS,MAL,51,47,51.0,47.0,98,98.0,0.0
E2015,PJJS,MAL,33,55,33.0,55.0,88,88.0,0.0
E2017,PJJS,MAL,59,54,59.0,54.0,113,113.0,0.0
E2024,P012116,MIL,0,0,0.0,0.0,0,0.0,0.0
E2012,P003992,LJU,1,0,1.0,0.0,1,1.0,0.0
E2014,P003992,BAR,0,0,0.0,0.0,0,0.0,0.0
E2011,P003529,SIE,4,0,4.0,0.0,4,4.0,0.0
E2013,P003529,NIK,81,27,81.0,27.0,108,108.0,0.0
E2023,P012787,ZAL,65,56,65.0,56.0,121,121.0,0.0
E2008,PDIJ,CIB,9,5,9.0,5.0,14,14.0,0.0
E2007,PJJZ,BAM,61,37,61.0,37.0,98,98.0,0.0
E2010,PJJZ,BAM,53,23,53.0,23.0,76,76.0,0.0
E2011,PJJZ,BAM,62,30,62.0,30.0,92,92.0,0.0
E2012,PJJZ,CED,47,19,47.0,19.0,66,66.0,0.0
E2012,P002106,CED,22,15,22.0,15.0,37,37.0,0.0
E2009,P001432,LJU,0,1,0.0,1.0,1,1.0,0.0
E2025,P014025,IST,23,79,23.0,79.0,102,102.0,0.0
E2008,PCLW,SOP,3,4,3.0,4.0,7,7.0,0.0
E2024,P005793,PRS,28,48,28.0,48.0,76,76.0,0.0
E2019,P010093,MIL,43,44,43.0,44.0,87,87.0,0.0
E2020,P010093,PAN,4,10,4.0,10.0,14,14.0,0.0
E2011,P001965,NAN,21,0,21.0,0.0,21,21.0,0.0
E2008,P001209,SOP,4,2,4.0,2.0,6,6.0,0.0
E2009,P001209,SOP,7,2,7.0,2.0,9,9.0,0.0
E2010,P001209,SOP,17,2,17.0,2.0,19,19.0,0.0
E2011,P001209,SOP,29,6,29.0,6.0,35,35.0,0.0
E2012,P001209,SOP,32,1,32.0,1.0,33,33.0,0.0
E2015,PCCH,GSS,19,23,19.0,23.0,42,42.0,0.0
E2012,PJPJ,CTU,36,41,36.0,41.0,77,77.0,0.0
E2014,PJPJ,BER,13,23,13.0,23.0,36,36.0,0.0
E2007,P000118,BAM,1,1,1.0,1.0,2,2.0,0.0
E2010,P000118,BAM,4,10,4.0,10.0,14,14.0,0.0
E2011,P000118,BAM,3,11,3.0,11.0,14,14.0,0.0
E2012,P000118,BAM,39,33,39.0,33.0,72,72.0,0.0
E2013,P000118,BAM,2,4,2.0,4.0,6,6.0,0.0
E2015,P000118,BAM,0,0,0.0,0.0,0,0.0,0.0
E2023,P010631,OLY,0,0,0.0,0.0,0,0.0,0.0
E2017,P008004,MIL,101,0,101.0,0.0,101,101.0,0.0
E2018,P008004,MIL,87,0,87.0,0.0,87,87.0,0.0
E2019,P008004,MIL,136,0,136.0,0.0,136,136.0,0.0
E2020,P008004,MIL,107,0,107.0,0.0,107,107.0,0.0
E2021,P008004,MIL,53,0,53.0,0.0,53,53.0,0.0
E2014,P005860,ZAL,1,0,1.0,0.0,1,1.0,0.0
E2023,P012515,MCO,6,2,6.0,2.0,8,8.0,0.0
E2024,P012515,MCO,15,21,15.0,21.0,36,36.0,0.0
E2025,P012515,MCO,25,24,25.0,24.0,49,49.0,0.0
E2007,PKSP,PAN,0,0,0.0,0.0,0,0.0,0.0
E2017,P005791,MAD,110,0,110.0,0.0,110,110.0,0.0
E2018,P005791,MAD,131,0,131.0,0.0,131,131.0,0.0
E2019,P005791,MAD,124,1,124.0,1.0,125,125.0,0.0
E2020,P005791,MAD,258,0,258.0,0.0,258,258.0,0.0
E2021,P005791,MAD,223,2,223.0,2.0,225,225.0,0.0
E2022,P005791,MAD,256,0,256.0,0.0,256,256.0,0.0
E2023,P005791,MAD,201,0,201.0,0.0,201,201.0,0.0
E2024,P005791,MAD,229,0,229.0,0.0,229,229.0,0.0
E2025,P005791,MAD,206,0,206.0,0.0,206,206.0,0.0
E2025,P014004,VIR,5,17,5.0,17.0,22,22.0,0.0
E2013,P001988,MUN,98,49,98.0,49.0,147,147.0,0.0
E2014,P001988,MUN,3,4,3.0,4.0,7,7.0,0.0
E2015,P001988,MUN,30,23,30.0,23.0,53,53.0,0.0
E2017,P001988,BAM,25,30,25.0,30.0,55,55.0,0.0
E2022,P012068,IST,17,7,17.0,7.0,24,24.0,0.0
E2022,P012068,ZAL,80,15,80.0,15.0,95,95.0,0.0
E2015,P006546,MAD,60,31,60.0,31.0,91,91.0,0.0
E2016,P006546,MAD,49,51,49.0,51.0,100,100.0,0.0
E2017,P006546,MAD,89,71,89.0,71.0,160,160.0,0.0
E2018,P006546,MAD,66,67,66.0,67.0,133,133.0,0.0
E2019,P006546,MAD,43,56,43.0,56.0,99,99.0,0.0
E2020,P006546,MAD,51,49,51.0,49.0,100,100.0,0.0
E2021,P006546,MAD,21,37,21.0,37.0,58,58.0,0.0
E2019,P005247,ASV,116,72,116.0,72.0,188,188.0,0.0
E2021,P011217,TEL,33,25,33.0,25.0,58,58.0,0.0
E2025,P011217,PAM,188,150,188.0,150.0,338,338.0,0.0
E2008,P001794,MIL,17,4,17.0,4.0,21,21.0,0.0
E2007,PTGG,LJU,57,26,57.0,26.0,83,83.0,0.0
E2014,P005850,ZGO,55,19,55.0,19.0,74,74.0,0.0
E2008,P001157,NAN,45,20,45.0,20.0,65,65.0,0.0
E2012,P001157,CHL,43,39,43.0,39.0,82,82.0,0.0
E2014,P001157,LMG,5,6,5.0,6.0,11,11.0,0.0
E2013,P004008,RED,2,1,2.0,1.0,3,3.0,0.0
E2014,P004008,RED,16,12,16.0,12.0,28,28.0,0.0
E2015,P004008,RED,10,5,10.0,5.0,15,15.0,0.0
E2007,PJZJ,BAS,78,120,78.0,120.0,198,198.0,0.0
E2008,PJZJ,BAS,66,121,66.0,121.0,187,187.0,0.0
E2009,PJZJ,BAS,84,133,84.0,133.0,217,217.0,0.0
E2010,PJZJ,BAS,136,136,136.0,136.0,272,272.0,0.0
E2011,PJZJ,BAS,94,72,94.0,72.0,166,166.0,0.0
E2007,PJDR,OLY,51,55,51.0,55.0,106,106.0,0.0
E2008,PJDR,OLY,20,34,20.0,34.0,54,54.0,0.0
E2009,PJDR,OLY,78,108,78.0,108.0,186,186.0,0.0
E2010,PJDR,OLY,64,107,64.0,107.0,171,171.0,0.0
E2011,PJDR,CSK,61,108,61.0,108.0,169,169.0,0.0
E2012,PJDR,CSK,116,162,116.0,162.0,278,278.0,0.0
E2013,PJDR,CSK,78,124,78.0,124.0,202,202.0,0.0
E2014,PJDR,CSK,88,173,88.0,173.0,261,261.0,0.0
E2015,PJDR,CSK,115,180,115.0,180.0,295,295.0,0.0
E2016,PJDR,CSK,120,202,120.0,202.0,322,322.0,0.0
E2022,PJDR,VIR,46,142,46.0,142.0,188,188.0,0.0
E2023,PJDR,RED,49,144,49.0,144.0,193,193.0,0.0
E2024,PJDR,RED,21,54,21.0,54.0,75,75.0,0.0
E2007,PLGH,PAR,92,72,92.0,72.0,164,164.0,0.0
E2008,PLGH,PAR,84,73,84.0,73.0,157,157.0,0.0
E2009,PLGH,PAN,32,23,32.0,23.0,55,55.0,0.0
E2010,PLGH,PAN,39,14,39.0,14.0,53,53.0,0.0
E2013,PLGH,PAR,50,25,50.0,25.0,75,75.0,0.0
E2013,PLGH,LIE,28,18,28.0,18.0,46,46.0,0.0
E2020,P010652,RED,31,0,31.0,0.0,31,31.0,0.0
E2007,PTEO,ARI,83,47,83.0,47.0,130,130.0,0.0
E2010,PTEO,BAM,34,24,34.0,24.0,58,58.0,0.0
E2011,P003435,NAN,0,1,0.0,1.0,1,1.0,0.0
E2015,P004132,BAM,117,36,117.0,36.0,153,153.0,0.0
E2016,P004132,BAM,155,39,155.0,39.0,194,194.0,0.0
E2024,P004132,MCO,78,26,78.0,26.0,104,104.0,0.0
E2025,P004132,MCO,182,59,182.0,59.0,241,241.0,0.0
E2017,P007946,MIL,165,68,165.0,68.0,233,233.0,0.0
E2023,P007946,BAS,21,6,21.0,6.0,27,27.0,0.0
E2019,P003958,BER,51,13,51.0,13.0,64,64.0,0.0
E2020,P003958,BER,131,61,131.0,61.0,192,192.0,0.0
E2021,P003958,BER,89,39,89.0,39.0,128,128.0,0.0
E2022,P003958,BER,126,39,126.0,39.0,165,165.0,0.0
E2023,P003958,BER,192,64,192.0,64.0,256,256.0,0.0
E2013,P005094,NTR,43,41,43.0,41.0,84,84.0,0.0
E2014,P005094,BAR,116,38,116.0,38.0,154,154.0,0.0
E2016,P005094,IST,98,128,98.0,128.0,226,226.0,0.0
E2017,P005094,TEL,198,87,198.0,87.0,285,285.0,0.0
E2018,P005094,PAN,174,93,174.0,93.0,267,267.0,0.0
E2019,P005094,PAN,189,103,189.0,103.0,292,292.0,0.0
E2021,P005094,MUN,179,105,179.0,105.0,284,284.0,0.0
E2022,P005094,MIL,47,30,47.0,30.0,77,77.0,0.0
E2023,P005094,ASV,48,23,48.0,23.0,71,71.0,0.0
E2008,P001234,MIL,62,76,62.0,76.0,138,138.0,0.0
E2021,P011313,TEL,32,21,32.0,21.0,53,53.0,0.0
E2012,P004251,TEL,62,0,62.0,0.0,62,62.0,0.0
E2017,P004251,KHI,145,41,145.0,41.0,186,186.0,0.0
E2018,P004251,KHI,134,37,134.0,37.0,171,171.0,0.0
E2019,P004251,ULK,31,1,31.0,1.0,32,32.0,0.0
E2020,P004251,MUN,25,6,25.0,6.0,31,31.0,0.0
E2022,P008967,PAN,16,42,16.0,42.0,58,58.0,0.0
E2023,P008967,BER,86,146,86.0,146.0,232,232.0,0.0
E2024,P008967,BER,68,119,68.0,119.0,187,187.0,0.0
E2023,P012095,TEL,4,6,4.0,6.0,10,10.0,0.0
E2012,P004231,PAR,10,8,10.0,8.0,18,18.0,0.0
E2014,P005856,MAL,103,28,103.0,28.0,131,131.0,0.0
E2015,P005856,MAL,110,51,110.0,51.0,161,161.0,0.0
E2017,P005856,PAM,94,52,94.0,52.0,146,146.0,0.0
E2019,P005856,DYR,129,76,129.0,76.0,205,205.0,0.0
E2020,P005856,DYR,151,74,151.0,74.0,225,225.0,0.0
E2021,P005856,MCO,137,49,137.0,49.0,186,186.0,0.0
E2014,P005836,NOV,176,92,176.0,92.0,268,268.0,0.0
E2015,P005836,MAD,42,40,42.0,40.0,82,82.0,0.0
E2016,P005836,MAD,57,61,57.0,61.0,118,118.0,0.0
E2017,P005836,MAD,105,100,105.0,100.0,205,205.0,0.0
E2018,P005836,MAD,80,74,80.0,74.0,154,154.0,0.0
E2019,P005836,MAD,83,66,83.0,66.0,149,149.0,0.0
E2020,P005836,MAD,134,144,134.0,144.0,278,278.0,0.0
E2021,P005836,MAD,39,28,39.0,28.0,67,67.0,0.0
E2023,P005836,RED,1,2,1.0,2.0,3,3.0,0.0
E2022,P011078,BAS,206,112,206.0,112.0,318,318.0,0.0
E2023,P011078,IST,197,119,197.0,119.0,316,316.0,0.0
E2024,P011078,IST,133,136,133.0,136.0,269,269.0,0.0
E2025,P011078,PAM,135,169,135.0,169.0,304,304.0,0.0
E2011,P003453,LJU,81,7,81.0,7.0,88,88.0,0.0
E2012,P003453,BER,204,4,204.0,4.0,208,208.0,0.0
E2013,P003453,MUN,136,5,136.0,5.0,141,141.0,0.0
E2015,P003453,MUN,84,1,84.0,1.0,85,85.0,0.0
